ID,ID_PRODUCT,REGULAR_PRICE,DISCOUNT_PRICE,FECHA
115,115,59.99,27.99,24/02/23
116,116,24.99,15.99,24/02/23
117,117,29.99,11.99,24/02/23
118,118,14.99,5.99,24/02/23
119,119,59.99,29.99,24/02/23
121,121,59.99,29.99,24/02/23
122,122,79.99,36.99,24/02/23
123,123,39.99,13.99,24/02/23
126,126,119.99,59.99,24/02/23
127,127,119.99,69.99,24/02/23
128,128,119.99,49.99,24/02/23
129,129,54.99,54.99,24/02/23
130,130,64.99,64.99,24/02/23
134,134,59.99,29.99,24/02/23
135,135,29.99,14.99,24/02/23
137,137,49.99,19.99,24/02/23
138,138,24.99,9.99,24/02/23
139,139,44.99,22.99,24/02/23
140,140,59.99,44.99,24/02/23
141,141,69.99,34.99,24/02/23
142,142,159.99,149.99,24/02/23
143,143,59.99,22.99,24/02/23
144,144,14.99,4.99,24/02/23
146,146,13.99,8.99,24/02/23
147,147,99.99,74.99,24/02/23
148,148,49.99,39.99,24/02/23
149,149,69.99,44.99,24/02/23
151,151,49.99,23.99,24/02/23
152,152,129.99,64.99,24/02/23
153,153,89.99,44.99,24/02/23
154,154,49.99,24.99,24/02/23
157,157,79.99,39.99,24/02/23
158,158,39.99,49.99,24/02/23
159,159,49.99,49.99,24/02/23
160,160,39.99,39.99,24/02/23
161,161,39.99,39.99,24/02/23
162,162,49.99,19.99,24/02/23
165,165,24.99,13.99,24/02/23
166,166,39.99,17.99,24/02/23
167,167,34.99,14.99,24/02/23
168,168,19.99,8.99,24/02/23
169,169,39.99,24.99,24/02/23
170,170,34.99,34.99,24/02/23
171,171,49.99,49.99,24/02/23
172,172,54.99,54.99,24/02/23
173,173,19.99,19.99,24/02/23
174,174,600.0,349.99,24/02/23
175,175,79.99,49.99,24/02/23
176,176,19.99,8.99,24/02/23
177,177,59.99,39.99,24/02/23
178,178,11.99,4.99,24/02/23
179,179,11.99,3.99,24/02/23
180,180,24.99,9.99,24/02/23
181,181,69.99,29.99,24/02/23
182,182,29.99,14.99,24/02/23
183,183,29.99,29.99,24/02/23
184,184,54.99,54.99,24/02/23
185,185,59.99,59.99,24/02/23
187,187,99.99,59.99,24/02/23
189,189,59.99,59.99,24/02/23
190,190,139.99,76.99,24/02/23
191,191,64.99,64.99,24/02/23
192,192,124.99,79.99,24/02/23
193,193,39.99,29.99,24/02/23
196,196,39.99,17.99,24/02/23
197,197,39.99,19.99,24/02/23
198,198,49.99,29.99,24/02/23
199,199,19.99,11.99,24/02/23
200,200,44.99,24.99,24/02/23
201,201,44.99,44.99,24/02/23
202,202,59.99,49.99,24/02/23
203,203,109.99,109.99,24/02/23
204,204,74.99,49.99,24/02/23
205,205,24.99,19.99,24/02/23
207,207,79.99,39.99,24/02/23
208,208,11.99,7.99,24/02/23
211,211,19.99,11.99,24/02/23
212,212,29.99,14.99,24/02/23
213,213,54.99,54.99,24/02/23
214,214,64.99,64.99,24/02/23
215,215,89.99,89.99,24/02/23
216,216,59.99,34.99,24/02/23
220,220,49.99,49.99,24/02/23
221,221,189.99,189.99,24/02/23
222,222,54.99,54.99,24/02/23
223,223,49.99,49.99,24/02/23
226,226,119.99,44.99,24/02/23
227,227,44.99,17.99,24/02/23
228,228,22.99,14.99,24/02/23
229,229,39.99,16.99,24/02/23
230,230,29.99,14.99,24/02/23
231,231,22.99,9.99,24/02/23
232,232,44.99,44.99,24/02/23
233,233,12.99,12.99,24/02/23
234,234,74.99,74.99,24/02/23
235,235,29.99,19.99,24/02/23
236,236,84.99,34.99,24/02/23
237,237,19.99,8.99,24/02/23
238,238,19.99,14.99,24/02/23
239,239,999.99,299.99,24/02/23
240,240,29.99,9.99,24/02/23
241,241,24.99,7.99,24/02/23
242,242,14.99,3.99,24/02/23
243,243,29.99,12.99,24/02/23
244,244,49.99,49.99,24/02/23
