ID,ID_PRODUCT,REGULAR_PRICE,DISCOUNT_PRICE,FECHA
104,104,19.99,9.99,24/05/24
105,105,19.99,9.99,24/05/24
106,106,19.99,8.99,24/05/24
108,108,69.99,39.99,24/05/24
109,109,29.99,18.99,24/05/24
110,110,59.99,44.99,24/05/24
111,111,44.99,20.99,24/05/24
112,112,11.99,7.99,24/05/24
114,114,19.99,14.99,24/05/24
115,115,19.99,6.99,24/05/24
116,116,39.99,17.99,24/05/24
117,117,99.99,59.99,24/05/24
118,118,19.99,12.99,24/05/24
119,119,79.99,36.99,24/05/24
120,120,49.99,23.99,24/05/24
122,122,49.99,23.99,24/05/24
123,123,69.99,34.99,24/05/24
127,127,24.99,13.99,24/05/24
128,128,139.99,76.99,24/05/24
129,129,44.99,29.99,24/05/24
130,130,99.99,69.99,24/05/24
133,133,14.99,5.99,24/05/24
138,138,19.99,9.99,24/05/24
140,140,69.99,34.99,24/05/24
141,141,119.99,69.99,24/05/24
142,142,159.99,149.99,24/05/24
144,144,99.99,89.99,24/05/24
145,145,11.99,7.99,24/05/24
146,146,99.99,89.99,24/05/24
147,147,19.99,9.99,24/05/24
148,148,12.99,7.99,24/05/24
149,149,12.99,6.99,24/05/24
150,150,11.99,6.99,24/05/24
151,151,59.99,29.99,24/05/24
152,152,29.99,14.99,24/05/24
153,153,49.99,24.99,24/05/24
154,154,39.99,13.99,24/05/24
157,157,16.99,5.99,24/05/24
158,158,119.99,54.99,24/05/24
159,159,79.99,59.99,24/05/24
160,160,59.99,49.99,24/05/24
161,161,99.99,59.99,24/05/24
167,167,27.99,13.99,24/05/24
169,169,29.99,9.99,24/05/24
170,170,34.99,34.99,24/05/24
171,171,54.99,54.99,24/05/24
172,172,74.99,49.99,24/05/24
173,173,49.99,49.99,24/05/24
174,174,19.99,14.99,24/05/24
176,176,19.99,8.99,24/05/24
177,177,19.99,8.99,24/05/24
179,179,24.99,9.99,24/05/24
182,182,89.99,44.99,24/05/24
183,183,129.99,64.99,24/05/24
184,184,49.99,34.99,24/05/24
185,185,29.99,29.99,24/05/24
186,186,59.99,39.99,24/05/24
188,188,149.99,59.99,24/05/24
189,189,69.99,59.99,24/05/24
190,190,119.99,69.99,24/05/24
191,191,49.99,49.99,24/05/24
192,192,54.99,54.99,24/05/24
194,194,64.99,24.99,24/05/24
195,195,24.99,16.99,24/05/24
198,198,34.99,23.99,24/05/24
199,199,69.99,39.99,24/05/24
200,200,29.99,14.99,24/05/24
202,202,59.99,49.99,24/05/24
203,203,44.99,44.99,24/05/24
204,204,19.99,14.99,24/05/24
205,205,69.99,49.99,24/05/24
206,206,49.99,24.99,24/05/24
207,207,74.99,59.99,24/05/24
208,208,599.99,249.99,24/05/24
209,209,29.99,12.99,24/05/24
210,210,19.99,11.99,24/05/24
211,211,69.99,29.99,24/05/24
212,212,44.99,34.99,24/05/24
213,213,69.99,69.99,24/05/24
214,214,59.99,59.99,24/05/24
215,215,74.99,74.99,24/05/24
216,216,49.99,49.99,24/05/24
217,217,99.99,44.99,24/05/24
218,218,79.99,54.99,24/05/24
219,219,69.99,44.99,24/05/24
220,220,49.99,49.99,24/05/24
221,221,44.99,44.99,24/05/24
222,222,49.99,49.99,24/05/24
223,223,64.99,64.99,24/05/24
226,226,39.99,19.99,24/05/24
228,228,99.99,29.99,24/05/24
229,229,99.99,54.99,24/05/24
230,230,24.99,11.99,24/05/24
231,231,34.99,19.99,24/05/24
232,232,44.99,44.99,24/05/24
233,233,17.99,17.99,24/05/24
234,234,109.99,109.99,24/05/24
235,235,29.99,19.99,24/05/24
236,236,13.99,8.99,24/05/24
237,237,119.99,59.99,24/05/24
238,238,49.99,39.99,24/05/24
239,239,11.99,7.99,24/05/24
240,240,25.99,9.99,24/05/24
241,241,11.99,3.99,24/05/24
242,242,14.99,2.99,24/05/24
243,243,19.99,8.99,24/05/24
244,244,59.99,34.99,24/05/24
245,245,64.99,64.99,24/05/24
246,246,99.99,99.99,24/05/24
